date,value,anomaly
2020-04-13 00:00:00+00:00,2797.800234334971,0
2020-04-14 00:00:00+00:00,2908.449770876705,0
2020-04-15 00:00:00+00:00,2401.508236467624,0
2020-04-16 00:00:00+00:00,1451.3485342890674,0
2020-04-19 00:00:00+00:00,1197.396313549516,0
2020-04-20 00:00:00+00:00,1103.6720171577797,0
2020-04-21 00:00:00+00:00,3719.914459046597,1
2020-04-22 00:00:00+00:00,2804.387038141183,0
2020-04-23 00:00:00+00:00,2893.675425790673,0
2020-04-26 00:00:00+00:00,2396.4322208491017,0
2020-04-27 00:00:00+00:00,1452.1742313793827,0
2020-04-28 00:00:00+00:00,1205.957624528233,0
2020-04-29 00:00:00+00:00,1104.4501696090022,0
2020-04-30 00:00:00+00:00,1500.3324416453106,0
2020-05-03 00:00:00+00:00,2807.0335553164714,0
2020-05-04 00:00:00+00:00,2907.616621323321,0
2020-05-05 00:00:00+00:00,2399.674918512906,0
2020-05-06 00:00:00+00:00,1452.9657521105346,0
2020-05-07 00:00:00+00:00,1201.0655882169792,0
2020-05-10 00:00:00+00:00,1103.499559823533,0
2020-05-11 00:00:00+00:00,1504.595674938853,0
2020-05-12 00:00:00+00:00,2798.3066144915983,0
2020-05-13 00:00:00+00:00,2893.771129889635,0
2020-05-14 00:00:00+00:00,2394.75191362355,0
2020-05-17 00:00:00+00:00,1446.4446767267127,0
2020-05-18 00:00:00+00:00,1195.4602020404902,0
2020-05-19 00:00:00+00:00,3318.3971646524114,1
2020-05-20 00:00:00+00:00,1492.6682782984867,0
2020-05-21 00:00:00+00:00,2802.9681313209007,0
2020-05-24 00:00:00+00:00,2898.587213330132,0
2020-05-25 00:00:00+00:00,2401.0991505767597,0
2020-05-26 00:00:00+00:00,1459.1301267133765,0
2020-05-27 00:00:00+00:00,1200.1375694238995,0
2020-05-28 00:00:00+00:00,1100.7531418754022,0
2020-05-31 00:00:00+00:00,1497.1273642186495,0
2020-06-01 00:00:00+00:00,2801.757779161776,0
2020-06-02 00:00:00+00:00,2903.101914438024,0
2020-06-03 00:00:00+00:00,2402.276048115602,0
2020-06-04 00:00:00+00:00,1451.3410107277875,0
2020-06-07 00:00:00+00:00,1192.6097923490695,0
2020-06-08 00:00:00+00:00,1100.4778619874223,0
2020-06-09 00:00:00+00:00,1493.0439634049374,0
2020-06-10 00:00:00+00:00,2799.1057415486016,0
2020-06-11 00:00:00+00:00,2906.726777443533,0
2020-06-14 00:00:00+00:00,2401.6802054809878,0
2020-06-15 00:00:00+00:00,0.0,1
2020-06-16 00:00:00+00:00,1199.719732583753,0
2020-06-17 00:00:00+00:00,1103.8731011219627,0
2020-06-18 00:00:00+00:00,1494.8830282606752,0
2020-06-21 00:00:00+00:00,2792.1496169419106,0
2020-06-22 00:00:00+00:00,2898.933696595042,0
2020-06-23 00:00:00+00:00,2402.8415549476044,0
2020-06-24 00:00:00+00:00,1459.5219781677674,0
2020-06-25 00:00:00+00:00,1204.9853382419024,0
